time,value
2023-04-04T17:00:07.776Z,26.200000762939453
2023-04-04T17:00:31.466Z,26.700000762939453
2023-04-04T17:00:57.646Z,27.100000381469727
2023-04-04T17:01:45.784Z,27.200000762939453
2023-04-04T17:01:47.65Z,27.600000381469727
2023-04-04T17:04:00.126Z,28
2023-04-04T17:05:14.266Z,28.100000381469727
2023-04-04T17:05:16.309Z,28.5
2023-04-04T17:05:32.388Z,28
2023-04-04T17:05:54.407Z,27.600000381469727
2023-04-04T17:06:06.811Z,27.899999618530273
2023-04-04T17:06:08.511Z,27.600000381469727
2023-04-04T17:21:32.92Z,25.299999237060547
2023-04-04T17:22:08.727Z,25.200000762939453
2023-04-04T17:22:10.746Z,25.299999237060547
2023-04-04T17:22:54.936Z,25.799999237060547
2023-04-04T17:23:41.121Z,26.200000762939453
2023-04-04T17:25:35.51Z,25.799999237060547
2023-04-04T17:26:49.744Z,25.399999618530273
2023-04-04T17:26:51.647Z,25.299999237060547
2023-04-04T17:27:51.921Z,25
2023-04-04T17:27:53.847Z,24.799999237060547
2023-04-04T17:28:54.059Z,24.600000381469727
2023-04-04T17:28:55.989Z,24.5
2023-04-04T17:30:52.453Z,24.399999618530273
2023-04-04T17:30:54.39Z,24.200000762939453
2023-04-04T17:31:08.409Z,24.100000381469727
2023-04-04T17:34:45.099Z,23.899999618530273
2023-04-04T17:34:46.952Z,23.799999237060547
2023-04-04T17:39:40.018Z,23.700000762939453
2023-04-04T17:39:44.008Z,23.5
2023-04-04T17:39:45.917Z,23.399999618530273
2023-04-04T17:44:44.758Z,23.299999237060547
2023-04-04T17:44:48.748Z,23.200000762939453
2023-04-04T17:44:50.806Z,23.100000381469727
2023-04-04T17:45:00.827Z,23
2023-04-05T09:35:55.785Z,19.799999237060547
2023-04-05T09:36:53.745Z,19.600000381469727
2023-04-05T09:36:55.689Z,19.399999618530273
2023-04-05T09:39:16.163Z,19.299999237060547
2023-04-05T09:39:18.013Z,19.100000381469727
2023-04-05T09:39:22.126Z,19
2023-04-05T10:00:19.637Z,18.899999618530273
2023-04-05T10:00:23.641Z,18.799999237060547
2023-04-05T10:00:31.651Z,18.700000762939453
2023-04-05T10:02:02.013Z,18.799999237060547
2023-04-05T10:02:06.006Z,18.899999618530273
2023-04-05T10:02:09.998Z,19
2023-04-05T10:04:14.313Z,18.899999618530273
2023-04-05T10:04:40.324Z,19
2023-04-05T10:05:06.538Z,18.899999618530273
2023-04-05T10:05:32.548Z,19
2023-04-05T10:08:21.011Z,18.899999618530273
2023-04-05T10:08:28.988Z,18.799999237060547
2023-04-05T10:08:36.973Z,18.700000762939453
2023-04-05T10:09:51.315Z,18.600000381469727
2023-04-05T10:09:53.261Z,18.700000762939453
2023-04-05T10:09:55.26Z,18.600000381469727
2023-04-05T10:09:57.249Z,18.700000762939453
2023-04-05T10:09:59.302Z,18.600000381469727
2023-04-05T10:10:01.266Z,18.700000762939453
2023-04-05T10:10:03.283Z,18.600000381469727
2023-04-05T10:10:09.338Z,18.700000762939453
2023-04-05T10:10:13.434Z,18.600000381469727
2023-04-05T11:29:00.301Z,18.700000762939453
2023-04-05T11:29:06.213Z,18.600000381469727
2023-04-05T11:29:14.199Z,18.700000762939453
2023-04-05T11:29:20.241Z,18.600000381469727
2023-04-05T11:29:24.233Z,18.700000762939453
2023-04-05T11:29:28.225Z,18.600000381469727
2023-04-05T11:29:36.316Z,18.700000762939453
2023-04-05T11:29:38.262Z,18.600000381469727
2023-04-05T11:29:40.221Z,18.700000762939453
2023-04-05T11:29:42.254Z,18.600000381469727
2023-04-05T11:29:44.303Z,18.700000762939453
2023-04-05T11:29:56.29Z,18.600000381469727
2023-04-05T11:30:00.379Z,18.700000762939453
2023-04-05T11:30:34.48Z,18.600000381469727
2023-04-05T11:30:36.427Z,18.700000762939453
2023-04-05T11:30:50.559Z,18.600000381469727
2023-04-05T11:30:52.504Z,18.700000762939453
2023-04-05T11:31:54.877Z,18.799999237060547
2023-04-05T11:32:02.881Z,18.899999618530273
2023-04-05T11:32:08.896Z,19
2023-04-05T11:51:48.144Z,19.100000381469727
2023-04-05T11:52:06.167Z,19.200000762939453
2023-04-05T11:52:12.209Z,19.299999237060547
2023-04-05T11:52:18.251Z,19.399999618530273
2023-04-05T12:21:18.979Z,19.5
2023-04-05T12:21:34.942Z,19.600000381469727
2023-04-05T12:21:44.978Z,19.700000762939453
2023-04-05T12:21:55.013Z,19.799999237060547
2023-04-05T13:02:37.887Z,19.899999618530273
2023-04-05T13:03:03.908Z,20
2023-04-05T13:03:11.811Z,20.100000381469727
2023-04-05T13:03:19.982Z,20.200000762939453
2023-04-05T13:03:21.845Z,20.100000381469727
2023-04-05T13:03:23.977Z,20.200000762939453
2023-04-05T13:42:12.356Z,20.299999237060547
2023-04-05T13:42:28.453Z,20.399999618530273
2023-04-05T13:42:38.386Z,20.5
2023-04-05T13:42:44.409Z,20.600000381469727
2023-04-05T14:05:20.221Z,21
2023-04-05T14:05:24.233Z,25.299999237060547
2023-04-05T14:05:26.263Z,24.799999237060547
2023-04-05T14:05:28.308Z,24.5
2023-04-05T14:05:32.305Z,24.100000381469727
2023-04-05T14:05:36.298Z,23.799999237060547
2023-04-05T14:05:44.388Z,23.399999618530273
2023-04-05T14:05:56.468Z,23
2023-04-05T14:06:18.459Z,22.700000762939453
2023-04-05T14:06:20.439Z,22.600000381469727
2023-04-05T14:06:42.551Z,22.200000762939453
2023-04-05T14:07:14.705Z,21.899999618530273
2023-04-05T14:07:16.652Z,21.799999237060547
2023-04-05T14:08:06.828Z,21.5
2023-04-05T14:08:10.822Z,21.399999618530273
2023-04-05T14:09:55.174Z,21.299999237060547
2023-04-05T14:09:57.116Z,21.100000381469727
2023-04-05T14:10:05.201Z,21
2023-04-05T14:20:03.031Z,21.100000381469727
2023-04-05T14:20:10.814Z,21.299999237060547
2023-04-05T14:20:12.796Z,21.399999618530273
2023-04-05T14:26:01.83Z,21.5
2023-04-05T14:26:09.819Z,21.600000381469727
2023-04-05T14:26:11.828Z,21.700000762939453
2023-04-05T14:26:13.837Z,21.799999237060547
2023-04-05T14:27:28.156Z,21.600000381469727
2023-04-05T14:27:30.026Z,21.5
2023-04-05T14:27:36.045Z,21.399999618530273
2023-04-05T14:30:24.615Z,21.5
2023-04-05T14:30:32.517Z,21.600000381469727
2023-04-05T14:30:34.527Z,21.700000762939453
2023-04-05T14:30:36.535Z,21.799999237060547
2023-04-05T14:41:08.34Z,21.899999618530273
2023-04-05T14:41:20.475Z,22
2023-04-05T14:41:24.401Z,22.100000381469727
2023-04-05T14:41:26.408Z,22.200000762939453
2023-04-05T14:54:24.663Z,22.100000381469727
2023-04-05T14:54:26.608Z,21.899999618530273
2023-04-05T14:54:36.643Z,21.799999237060547
2023-04-05T15:11:23.457Z,22.200000762939453
2023-04-05T15:12:25.717Z,22.100000381469727
2023-04-05T15:12:27.568Z,21.899999618530273
2023-04-05T15:12:35.648Z,21.799999237060547
2023-04-05T15:25:35.945Z,21.700000762939453
2023-04-05T15:25:41.807Z,21.600000381469727
2023-04-05T15:25:51.919Z,21.5
2023-04-05T15:27:42.215Z,21.399999618530273
2023-04-05T15:27:44.15Z,21.5
2023-04-05T15:27:46.147Z,21.399999618530273
2023-04-05T15:27:48.211Z,21.5
2023-04-05T15:27:52.239Z,21.399999618530273
2023-04-05T15:27:54.197Z,21.5
2023-04-05T15:27:56.233Z,21.399999618530273
2023-04-05T15:28:00.227Z,21.5
2023-04-05T15:28:04.527Z,21.399999618530273
2023-04-05T15:28:04.529Z,21.5
2023-04-05T15:28:06.205Z,21.399999618530273
2023-04-05T15:30:44.787Z,21.5
2023-04-05T15:30:46.661Z,21.399999618530273
2023-04-05T15:58:06.19Z,21.5
2023-04-05T15:58:12.096Z,21.600000381469727
2023-04-05T15:58:14.106Z,21.700000762939453
2023-04-05T15:58:16.118Z,21.799999237060547
2023-04-05T16:00:12.534Z,21.700000762939453
2023-04-05T16:00:16.477Z,21.600000381469727
2023-04-05T16:00:32.605Z,21.700000762939453
2023-04-05T16:00:38.549Z,21.799999237060547
2023-04-05T16:03:45.12Z,22.200000762939453
2023-04-05T16:04:35.195Z,21.899999618530273
2023-04-05T16:04:37.172Z,21.799999237060547
2023-04-05T16:06:29.59Z,21.600000381469727
2023-04-05T16:06:31.523Z,21.5
2023-04-05T16:06:35.483Z,21.399999618530273
2023-04-05T16:11:26.291Z,21.299999237060547
2023-04-05T16:11:30.304Z,21.200000762939453
2023-04-05T16:11:34.279Z,21.100000381469727
2023-04-05T16:12:24.455Z,21
2023-04-05T16:12:28.434Z,21.100000381469727
2023-04-05T16:12:30.491Z,21
2023-04-05T16:21:30.075Z,21.100000381469727
2023-04-05T16:21:31.931Z,21
2023-04-05T16:21:39.957Z,21.100000381469727
2023-04-05T16:21:45.979Z,21
2023-04-05T16:21:51.994Z,21.100000381469727
2023-04-05T16:21:54.005Z,21
2023-04-05T16:49:04.589Z,21.100000381469727
2023-04-05T16:49:06.388Z,21
2023-04-05T16:49:08.401Z,21.100000381469727
2023-04-05T16:49:10.432Z,21
2023-04-05T16:49:12.419Z,21.100000381469727
2023-04-05T16:49:16.474Z,21
2023-04-05T16:49:18.447Z,21.100000381469727
2023-04-05T16:49:36.55Z,21.200000762939453
2023-04-05T16:49:40.51Z,21.299999237060547
2023-04-05T16:49:42.532Z,21.399999618530273
2023-04-05T17:18:45.348Z,21.5
2023-04-05T17:18:55.277Z,21.399999618530273
2023-04-05T17:18:57.286Z,21.5
2023-04-05T17:19:05.42Z,21.399999618530273
2023-04-05T17:19:11.335Z,21.5
2023-04-05T17:19:23.376Z,21.399999618530273
2023-04-05T17:19:27.387Z,21.5
2023-04-05T17:19:31.535Z,21.799999237060547
2023-04-06T16:14:42.944Z,21.399999618530273
2023-04-06T16:16:05.104Z,21.399999618530273
2023-04-06T16:17:51.92Z,21.399999618530273
2023-04-06T17:18:49.247Z,26.200000762939453
2023-04-06T17:18:53.265Z,26.700000762939453
2023-04-06T17:18:57.216Z,26.799999237060547
2023-04-06T17:18:59.231Z,27.100000381469727
2023-04-06T17:19:03.299Z,27.5
2023-04-06T17:19:05.253Z,27.600000381469727
2023-04-06T17:19:33.438Z,27.5
2023-04-06T17:19:35.409Z,27.100000381469727
2023-04-06T17:24:18.354Z,24.5
2023-04-06T17:24:42.389Z,24.100000381469727
2023-04-06T17:25:17.554Z,24.5
2023-04-06T17:25:19.628Z,24.799999237060547
2023-04-06T17:25:46.475Z,24.799999237060547
2023-04-06T17:25:47.731Z,24.5
2023-04-06T17:26:17.84Z,24.200000762939453
2023-04-06T17:26:19.85Z,24.100000381469727
2023-04-06T17:26:53.945Z,24.5
2023-04-06T17:26:55.959Z,28.5
2023-04-06T17:27:00.08Z,28
2023-04-06T17:27:03.986Z,27.600000381469727
2023-04-06T17:27:08.067Z,27.100000381469727
2023-04-06T17:27:16.031Z,26.700000762939453
2023-04-06T17:27:24.144Z,26.200000762939453
2023-04-06T17:28:53.554Z,26.700000762939453
2023-04-06T17:28:55.274Z,27.100000381469727
2023-04-06T17:29:01.299Z,27.200000762939453
2023-04-06T17:29:03.305Z,27.100000381469727
2023-04-06T17:29:23.393Z,26.700000762939453
2023-04-06T17:29:35.46Z,26.399999618530273
2023-04-06T17:29:37.572Z,26.200000762939453
2023-04-06T17:29:49.508Z,25.799999237060547
2023-04-06T17:30:01.586Z,25.5
2023-04-06T17:30:03.565Z,25.299999237060547
2023-04-06T17:30:17.714Z,24.899999618530273
2023-04-06T17:30:19.609Z,24.799999237060547
2023-04-06T17:30:33.674Z,24.5
2023-04-06T17:30:53.739Z,24.200000762939453
2023-04-06T17:30:55.75Z,24.100000381469727
2023-04-06T17:31:17.962Z,23.799999237060547
2023-04-06T17:31:46.009Z,23.5
2023-04-06T17:31:47.91Z,23.399999618530273
2023-04-06T17:32:24.077Z,23
2023-04-06T17:33:16.309Z,22.700000762939453
2023-04-06T17:33:18.247Z,22.600000381469727
2023-04-06T17:33:20.187Z,22.700000762939453
2023-04-06T17:33:22.198Z,22.600000381469727
2023-04-06T17:35:00.567Z,22.299999237060547
2023-04-06T17:35:04.46Z,22.200000762939453
2023-04-06T17:39:19.212Z,22.299999237060547
2023-04-06T17:39:25.196Z,22.399999618530273
2023-04-06T17:39:27.21Z,22.600000381469727
2023-04-06T17:42:42.059Z,22.299999237060547
2023-04-06T17:42:50.055Z,22.200000762939453
2023-04-06T17:45:47.534Z,22.200000762939453
2023-04-06T17:47:15.129Z,22.600000381469727
2023-04-06T17:48:59.432Z,22.399999618530273
2023-04-06T17:49:03.427Z,22.299999237060547
2023-04-06T17:49:13.434Z,22.200000762939453
2023-04-06T17:55:01.651Z,22.600000381469727
2023-04-06T17:55:15.621Z,22.600000381469727
2023-04-06T17:55:43.081Z,22.399999618530273
2023-04-06T17:55:44.985Z,22.299999237060547
2023-04-06T17:56:11.296Z,22.200000762939453
2023-04-06T17:56:17.295Z,22.200000762939453
2023-04-06T17:56:19.259Z,22.299999237060547
2023-04-06T17:59:41.727Z,22.200000762939453
2023-04-06T18:09:42.719Z,11.100000381469727
2023-04-06T18:09:44.67Z,22.200000762939453
2023-04-06T18:10:48.919Z,22.100000381469727
2023-04-06T18:10:50.98Z,22
2023-04-06T18:10:52.87Z,21.899999618530273
2023-04-06T18:11:05.002Z,21.799999237060547
2023-04-06T18:20:12.568Z,21.700000762939453
2023-04-06T18:20:16.486Z,21.600000381469727
2023-04-06T18:20:24.517Z,21.5
2023-04-06T18:20:54.623Z,21.399999618530273
2023-04-06T18:20:56.671Z,21.5
2023-04-06T18:21:02.621Z,21.399999618530273
2023-04-06T18:22:51.054Z,-10.800000190734863
2023-04-06T18:22:52.915Z,21.399999618530273
2023-04-06T18:33:58.827Z,-10.800000190734863
2023-04-06T18:34:00.86Z,21.399999618530273
2023-04-06T18:34:42.941Z,-10.800000190734863
2023-04-06T18:34:44.905Z,21.399999618530273
2023-04-06T18:39:54.411Z,-10.800000190734863
2023-04-06T18:39:54.413Z,21.399999618530273
2023-04-06T18:40:02.996Z,21.399999618530273
2023-04-06T18:41:52.128Z,21.299999237060547
2023-04-06T18:41:54.137Z,21.200000762939453
2023-04-06T18:42:00.158Z,21.100000381469727
2023-04-06T18:42:24.372Z,21.200000762939453
2023-04-06T18:42:26.238Z,21.100000381469727
2023-04-06T18:42:46.38Z,21
2023-04-06T18:44:04.509Z,-11
2023-04-06T18:44:06.566Z,21
2023-04-06T18:44:44.65Z,21
2023-04-06T19:09:54.782Z,20.899999618530273
2023-04-06T19:10:00.745Z,20.799999237060547
2023-04-06T19:10:10.846Z,20.700000762939453
2023-04-06T19:10:48.935Z,20.600000381469727
2023-04-06T19:10:50.897Z,20.700000762939453
2023-04-06T19:10:52.912Z,20.600000381469727
2023-04-06T19:15:24.389Z,20.600000381469727
2023-04-06T19:15:30.231Z,20.600000381469727
2023-04-06T19:21:46.513Z,20.600000381469727
2023-04-06T19:21:52.524Z,20.600000381469727
2023-04-06T19:21:58.552Z,20.600000381469727
2023-04-06T19:22:06.573Z,20.600000381469727
2023-04-06T19:37:11.229Z,20.5
2023-04-06T19:37:12.996Z,20.399999618530273
2023-04-06T19:37:17.017Z,20.299999237060547
2023-04-06T19:37:23.032Z,20.200000762939453
2023-04-06T19:39:09.44Z,20.200000762939453
2023-04-06T19:50:59.506Z,10.100000381469727
2023-04-06T19:51:01.49Z,20.200000762939453
2023-04-06T20:03:17.466Z,20.200000762939453
2023-04-06T20:03:46.295Z,20.200000762939453
2023-04-06T20:03:51.588Z,20.200000762939453
2023-04-06T20:26:26.592Z,10.100000381469727
2023-04-06T20:26:26.594Z,20.200000762939453
2023-04-06T20:26:32.899Z,20.200000762939453
2023-04-06T20:26:36.332Z,10.100000381469727
2023-04-06T20:26:38.519Z,20.200000762939453
2023-04-06T20:27:06.469Z,10.100000381469727
2023-04-06T20:27:08.455Z,20.200000762939453
2023-04-06T20:29:04.845Z,20.100000381469727
2023-04-06T20:29:18.874Z,20
2023-04-06T20:29:59.03Z,20.100000381469727
2023-04-06T20:30:00.884Z,20
2023-04-06T20:30:02.902Z,20.100000381469727
2023-04-06T20:31:19.196Z,20
2023-04-06T20:31:33.136Z,19.899999618530273
2023-04-06T20:31:35.146Z,20
2023-04-06T20:31:37.156Z,19.899999618530273
2023-04-06T20:31:57.289Z,19.799999237060547
2023-04-06T20:31:59.223Z,19.899999618530273
2023-04-06T20:32:01.23Z,19.799999237060547
2023-04-06T20:41:06.751Z,19.799999237060547
2023-04-06T20:45:49.502Z,-9.600000381469727
2023-04-06T20:45:51.455Z,19.799999237060547
2023-04-06T20:54:28.017Z,19.799999237060547
2023-04-06T20:54:31.196Z,-9.600000381469727
2023-04-06T20:54:33.212Z,19.799999237060547
2023-04-06T20:55:29.607Z,20.200000762939453
2023-04-06T20:56:23.172Z,21
2023-04-06T20:56:26.114Z,-11
2023-04-06T20:56:28.184Z,21
2023-04-06T20:56:46.67Z,20.799999237060547
2023-04-06T20:56:48.625Z,20.600000381469727
2023-04-06T20:56:54.655Z,10.300000190734863
2023-04-06T20:56:56.663Z,20.600000381469727
2023-04-06T20:57:56.962Z,20.399999618530273
2023-04-06T20:57:58.908Z,20.200000762939453
2023-04-06T21:00:21.427Z,20.600000381469727
2023-04-06T21:01:01.574Z,20.299999237060547
2023-04-06T21:01:03.561Z,20.200000762939453
2023-04-06T21:03:20.001Z,20.200000762939453
2023-04-06T21:04:02.228Z,20.100000381469727
2023-04-06T21:04:06.118Z,20
2023-04-06T21:04:08.168Z,19.899999618530273
2023-04-06T21:04:18.201Z,19.799999237060547
2023-04-06T21:04:20.163Z,19.899999618530273
2023-04-06T21:04:22.195Z,19.799999237060547
2023-04-06T21:05:18.412Z,19.799999237060547
2023-04-06T21:05:24.365Z,19.799999237060547
2023-04-06T21:05:30.394Z,19.799999237060547
2023-04-06T21:10:49.25Z,19.799999237060547
2023-04-06T21:10:57.28Z,19.799999237060547
2023-04-06T21:12:19.6Z,19.799999237060547
2023-04-06T21:12:39.641Z,19.799999237060547
2023-04-06T21:12:53.795Z,19.700000762939453
2023-04-06T21:12:55.768Z,19.600000381469727
2023-04-06T21:12:57.712Z,19.5
2023-04-06T21:13:01.779Z,19.399999618530273
2023-04-06T21:28:34.945Z,19.399999618530273
2023-04-06T21:28:41.269Z,19.399999618530273
2023-04-06T21:32:52.642Z,19.399999618530273
2023-04-06T21:33:43.574Z,19.299999237060547
2023-04-06T21:33:55.603Z,19.200000762939453
2023-04-06T21:34:03.666Z,19.200000762939453
2023-04-06T21:34:07.6Z,19.100000381469727
2023-04-06T21:34:09.618Z,19.200000762939453
2023-04-06T21:34:11.686Z,19.100000381469727
2023-04-06T21:34:37.722Z,19.100000381469727
2023-04-06T21:36:06.085Z,19.200000762939453
2023-04-06T21:36:08.067Z,19.100000381469727
2023-04-06T21:36:16.124Z,19.200000762939453
2023-04-06T21:36:34.558Z,19.200000762939453
2023-04-06T21:36:39.346Z,19.200000762939453
2023-04-06T21:36:39.526Z,19.100000381469727
2023-04-06T21:36:43.831Z,19.100000381469727
2023-04-06T21:36:53.178Z,19.200000762939453
2023-04-06T21:37:01.814Z,19.299999237060547
2023-04-06T21:37:27.911Z,19.399999618530273
2023-04-06T21:38:02.087Z,19.399999618530273
2023-04-06T21:38:42.129Z,19.299999237060547
2023-04-06T21:38:54.177Z,19.200000762939453
2023-04-06T21:39:02.135Z,19.100000381469727
2023-04-06T21:39:48.314Z,19
2023-04-06T21:39:50.276Z,19.100000381469727
2023-04-06T21:39:54.292Z,19
2023-04-06T21:40:24.001Z,19
2023-04-06T21:43:45.215Z,19
2023-04-06T21:44:52.382Z,19
2023-04-06T21:44:56.872Z,19
2023-04-06T21:45:31.277Z,19
2023-04-06T21:45:37.46Z,19
2023-04-06T21:48:44.016Z,19.799999237060547
2023-04-06T21:49:50.165Z,19.5
2023-04-06T21:49:52.11Z,19.399999618530273
2023-04-06T21:51:42.614Z,19.399999618530273
2023-04-06T21:51:47.594Z,19.399999618530273
2023-04-06T21:51:52.637Z,19.399999618530273
2023-04-06T21:52:00.658Z,-9.800000190734863
2023-04-06T21:52:02.648Z,19.399999618530273
2023-04-06T21:52:06.683Z,-9.800000190734863
2023-04-06T21:52:08.68Z,19.399999618530273
2023-04-06T21:52:12.701Z,-9.800000190734863
2023-04-06T21:52:14.756Z,19.399999618530273
2023-04-06T21:52:18.73Z,-9.800000190734863
2023-04-06T21:52:20.733Z,19.399999618530273
2023-04-06T21:52:24.755Z,-9.800000190734863
2023-04-06T21:52:26.768Z,19.399999618530273
2023-04-06T21:52:30.76Z,-9.800000190734863
2023-04-06T21:52:32.776Z,19.399999618530273
2023-04-06T21:52:38.87Z,19.399999618530273
2023-04-06T21:52:44.934Z,19.399999618530273
2023-04-06T21:52:50.92Z,19.399999618530273
2023-04-06T21:52:56.975Z,19.399999618530273
2023-04-06T21:53:02.923Z,19.399999618530273
2023-04-06T21:53:09.002Z,19.399999618530273
2023-04-06T21:53:14.941Z,19.399999618530273
2023-04-06T21:53:21.038Z,19.399999618530273
2023-04-06T21:53:29.168Z,19.399999618530273
2023-04-06T21:53:35.044Z,19.399999618530273
2023-04-06T21:53:43.162Z,19.399999618530273
2023-04-06T21:53:49.118Z,19.399999618530273
2023-04-06T21:53:55.193Z,19.399999618530273
2023-04-06T21:54:01.21Z,19.399999618530273
2023-04-06T21:54:07.211Z,19.399999618530273
2023-04-06T21:54:15.239Z,19.399999618530273
2023-04-06T21:54:21.283Z,19.399999618530273
2023-04-06T21:54:29.312Z,19.399999618530273
2023-04-06T21:54:35.363Z,19.299999237060547
2023-04-06T21:54:41.356Z,19.200000762939453
2023-04-06T21:54:49.387Z,19.100000381469727
2023-04-06T21:54:55.423Z,19.100000381469727
2023-04-06T21:55:02.506Z,19
2023-04-06T21:55:07.661Z,-10
2023-04-06T21:55:09.685Z,19
2023-04-06T21:55:13.696Z,-10
2023-04-06T21:55:15.745Z,19
2023-04-06T21:55:19.744Z,-10
2023-04-06T21:55:21.799Z,19
2023-04-06T21:55:27.8Z,-10
2023-04-06T21:55:29.762Z,19
2023-04-06T21:55:33.776Z,-10
2023-04-06T21:55:35.791Z,19
2023-04-06T21:55:39.811Z,-10
2023-04-06T21:55:41.842Z,19
2023-04-06T21:55:49.919Z,-10
2023-04-06T21:55:51.853Z,19
2023-04-06T21:55:55.856Z,-10
2023-04-06T21:55:57.872Z,19
2023-04-06T21:56:01.885Z,-10
2023-04-06T21:56:03.899Z,19
2023-04-06T21:56:09.917Z,-10
2023-04-06T21:56:11.919Z,19
2023-04-06T21:56:17.98Z,-10
2023-04-06T21:56:19.943Z,19
2023-04-06T21:56:23.971Z,-10
2023-04-06T21:56:25.97Z,19
2023-04-06T21:56:31.985Z,-10
