time,value
2023-04-05T14:07:34.776Z,75
2023-04-05T14:07:40.817Z,74
2023-04-05T14:07:44.811Z,73
2023-04-05T14:08:02.834Z,72
2023-04-05T14:08:14.931Z,71
2023-04-05T14:08:26.998Z,70
2023-04-05T14:08:36.931Z,69
2023-04-05T14:09:03.044Z,68
2023-04-05T14:09:15.024Z,67
2023-04-05T14:09:27.108Z,66
2023-04-05T14:09:43.186Z,65
2023-04-05T14:09:59.173Z,64
2023-04-05T14:10:35.308Z,63
2023-04-05T14:11:25.611Z,62
2023-04-05T14:12:41.775Z,61
2023-04-05T14:15:12.195Z,60
2023-04-05T14:21:45.113Z,59
2023-04-05T14:31:06.684Z,60
2023-04-05T14:31:30.746Z,59
2023-04-05T14:33:51.169Z,58
2023-04-05T14:34:23.291Z,59
2023-04-05T14:36:01.441Z,58
2023-04-05T14:36:07.428Z,59
2023-04-05T14:36:59.678Z,58
2023-04-05T14:37:43.792Z,59
2023-04-05T14:37:47.786Z,58
2023-04-05T14:40:54.379Z,59
2023-04-05T14:41:28.448Z,58
2023-04-05T14:55:52.932Z,57
2023-04-05T14:56:14.95Z,58
2023-04-05T15:06:26.724Z,57
2023-04-05T15:06:40.724Z,58
2023-04-05T15:07:32.954Z,57
2023-04-05T15:08:31.009Z,58
2023-04-05T15:08:32.969Z,57
2023-04-05T15:08:35.005Z,58
2023-04-05T15:11:19.577Z,59
2023-04-05T15:12:07.59Z,58
2023-04-05T15:26:07.996Z,57
2023-04-05T15:26:18.031Z,58
2023-04-05T15:27:42.215Z,57
2023-04-05T15:31:04.855Z,58
2023-04-05T15:31:06.845Z,57
2023-04-05T15:32:30.288Z,57
2023-04-05T15:32:38.095Z,58
2023-04-05T16:03:19.131Z,59
2023-04-05T16:04:01.2Z,58
2023-04-05T16:06:41.504Z,59
2023-04-05T16:12:44.497Z,60
2023-04-05T16:48:28.387Z,61
2023-04-05T16:51:34.881Z,62
2023-04-05T16:54:55.499Z,63
2023-04-05T17:10:50.04Z,64
2023-04-05T17:12:32.299Z,65
2023-04-05T17:15:10.786Z,66
2023-04-05T17:17:29.159Z,67
2023-04-05T17:18:01.214Z,68
2023-04-05T17:18:43.314Z,67
2023-04-05T17:19:29.396Z,68
2023-04-05T17:19:37.449Z,69
2023-04-05T17:19:47.452Z,70
2023-04-05T17:19:49.474Z,69
2023-04-05T17:19:55.511Z,68
2023-04-05T17:19:57.491Z,67
2023-04-06T16:14:42.944Z,61
2023-04-06T16:14:46.132Z,60
2023-04-06T16:16:05.104Z,60
2023-04-06T16:16:53.539Z,61
2023-04-06T16:17:51.92Z,60
2023-04-06T16:17:55.34Z,61
2023-04-06T17:18:49.504Z,76
2023-04-06T17:18:51.226Z,77
2023-04-06T17:18:59.231Z,78
2023-04-06T17:19:01.354Z,79
2023-04-06T17:19:09.268Z,78
2023-04-06T17:19:11.286Z,77
2023-04-06T17:19:15.308Z,76
2023-04-06T17:19:17.323Z,75
2023-04-06T17:19:19.335Z,74
2023-04-06T17:19:21.377Z,73
2023-04-06T17:19:25.356Z,72
2023-04-06T17:19:29.372Z,71
2023-04-06T17:19:31.387Z,70
2023-04-06T17:19:33.438Z,69
2023-04-06T17:19:37.429Z,68
2023-04-06T17:19:39.447Z,67
2023-04-06T17:19:41.457Z,66
2023-04-06T17:19:43.476Z,65
2023-04-06T17:24:18.354Z,57
2023-04-06T17:24:42.389Z,56
2023-04-06T17:25:01.603Z,55
2023-04-06T17:25:15.573Z,65
2023-04-06T17:25:17.723Z,75
2023-04-06T17:25:19.915Z,77
2023-04-06T17:25:31.709Z,76
2023-04-06T17:25:46.475Z,73
2023-04-06T17:25:49.738Z,72
2023-04-06T17:25:55.758Z,71
2023-04-06T17:25:59.867Z,70
2023-04-06T17:26:03.809Z,69
2023-04-06T17:26:09.903Z,68
2023-04-06T17:26:13.857Z,67
2023-04-06T17:26:17.84Z,66
2023-04-06T17:26:21.863Z,65
2023-04-06T17:26:25.876Z,64
2023-04-06T17:26:33.968Z,63
2023-04-06T17:26:42.056Z,62
2023-04-06T17:26:53.945Z,80
2023-04-06T17:26:55.959Z,89
2023-04-06T17:27:03.986Z,90
2023-04-06T17:27:16.031Z,89
2023-04-06T17:28:53.554Z,90
2023-04-06T17:28:55.274Z,88
2023-04-06T17:28:57.282Z,87
2023-04-06T17:29:03.305Z,86
2023-04-06T17:29:05.336Z,85
2023-04-06T17:29:15.465Z,84
2023-04-06T17:29:19.446Z,83
2023-04-06T17:29:23.393Z,82
2023-04-06T17:29:25.406Z,81
2023-04-06T17:29:31.544Z,80
2023-04-06T17:29:35.46Z,79
2023-04-06T17:29:37.742Z,78
2023-04-06T17:29:41.465Z,77
2023-04-06T17:29:45.479Z,76
2023-04-06T17:29:47.498Z,75
2023-04-06T17:29:49.508Z,74
2023-04-06T17:29:51.653Z,73
2023-04-06T17:29:59.588Z,72
2023-04-06T17:30:03.735Z,71
2023-04-06T17:30:07.685Z,70
2023-04-06T17:30:11.586Z,69
2023-04-06T17:30:17.714Z,68
2023-04-06T17:30:21.623Z,67
2023-04-06T17:30:25.638Z,66
2023-04-06T17:30:29.652Z,65
2023-04-06T17:30:33.674Z,64
2023-04-06T17:30:39.86Z,63
2023-04-06T17:30:49.859Z,62
2023-04-06T17:30:57.761Z,61
2023-04-06T17:31:09.938Z,60
2023-04-06T17:31:21.851Z,59
2023-04-06T17:32:03.955Z,58
2023-04-06T17:33:04.218Z,59
2023-04-06T17:37:04.88Z,60
2023-04-06T17:37:37.014Z,61
2023-04-06T17:38:49.191Z,60
2023-04-06T17:38:55.094Z,61
2023-04-06T17:38:59.11Z,60
2023-04-06T17:39:35.236Z,61
2023-04-06T17:40:17.498Z,60
2023-04-06T17:40:43.7Z,61
2023-04-06T17:40:51.693Z,62
2023-04-06T17:41:09.787Z,61
2023-04-06T17:41:33.817Z,60
2023-04-06T17:42:28.021Z,59
2023-04-06T17:43:42.23Z,60
2023-04-06T17:44:02.306Z,59
2023-04-06T17:44:06.283Z,60
2023-04-06T17:44:30.386Z,59
2023-04-06T17:45:11.52Z,59
2023-04-06T17:45:47.534Z,59
2023-04-06T17:47:13.187Z,69
2023-04-06T17:47:15.129Z,72
2023-04-06T17:47:21.115Z,73
2023-04-06T17:47:31.145Z,72
2023-04-06T17:47:41.214Z,71
2023-04-06T17:47:51.172Z,70
2023-04-06T17:47:57.181Z,69
2023-04-06T17:48:13.27Z,68
2023-04-06T17:48:19.259Z,67
2023-04-06T17:48:27.284Z,66
2023-04-06T17:48:39.449Z,65
2023-04-06T17:48:49.383Z,64
2023-04-06T17:49:09.414Z,63
2023-04-06T17:49:37.584Z,62
2023-04-06T17:50:19.694Z,61
2023-04-06T17:51:44.074Z,60
2023-04-06T17:55:01.651Z,59
2023-04-06T17:55:15.621Z,59
2023-04-06T17:56:11.296Z,59
2023-04-06T17:56:17.468Z,59
2023-04-06T17:59:41.727Z,59
2023-04-06T18:07:50.52Z,58
2023-04-06T18:09:14.724Z,57
2023-04-06T18:09:42.719Z,168.8000030517578
2023-04-06T18:09:44.67Z,57
2023-04-06T18:10:48.919Z,58
2023-04-06T18:11:19.127Z,57
2023-04-06T18:11:53.226Z,58
2023-04-06T18:12:05.209Z,57
2023-04-06T18:12:53.441Z,58
2023-04-06T18:22:51.054Z,157
2023-04-06T18:22:53.086Z,58
2023-04-06T18:33:58.985Z,157
2023-04-06T18:34:01.076Z,58
2023-04-06T18:34:42.941Z,157
2023-04-06T18:34:44.905Z,58
2023-04-06T18:39:54.411Z,157
2023-04-06T18:39:54.413Z,58
2023-04-06T18:40:02.996Z,58
2023-04-06T18:41:46.32Z,57
2023-04-06T18:42:50.38Z,58
2023-04-06T18:43:00.357Z,57
2023-04-06T18:43:06.362Z,58
2023-04-06T18:43:10.445Z,57
2023-04-06T18:43:34.444Z,58
2023-04-06T18:43:36.419Z,57
2023-04-06T18:43:46.598Z,58
2023-04-06T18:44:04.509Z,157
2023-04-06T18:44:06.566Z,58
2023-04-06T18:44:16.605Z,57
2023-04-06T18:44:44.912Z,57
2023-04-06T19:09:54.939Z,58
2023-04-06T19:15:24.389Z,58
2023-04-06T19:15:30.231Z,58
2023-04-06T19:21:46.513Z,58
2023-04-06T19:21:52.524Z,58
2023-04-06T19:21:58.552Z,58
2023-04-06T19:22:06.573Z,58
2023-04-06T19:39:09.701Z,58
2023-04-06T19:43:50.319Z,59
2023-04-06T19:45:48.621Z,58
2023-04-06T19:45:50.483Z,59
2023-04-06T19:45:52.491Z,58
2023-04-06T19:45:54.501Z,59
2023-04-06T19:45:56.512Z,58
2023-04-06T19:45:58.521Z,59
2023-04-06T19:47:38.986Z,58
2023-04-06T19:47:53Z,59
2023-04-06T19:50:59.506Z,169.8000030517578
2023-04-06T19:51:01.49Z,59
2023-04-06T20:02:01.264Z,58
2023-04-06T20:03:17.466Z,58
2023-04-06T20:03:46.295Z,58
2023-04-06T20:03:51.588Z,58
2023-04-06T20:03:52.391Z,59
2023-04-06T20:04:18.597Z,58
2023-04-06T20:14:46.474Z,59
2023-04-06T20:26:26.593Z,169.8000030517578
2023-04-06T20:26:26.594Z,59
2023-04-06T20:26:32.899Z,59
2023-04-06T20:26:36.55Z,169.8000030517578
2023-04-06T20:26:38.519Z,59
2023-04-06T20:27:06.637Z,169.8000030517578
2023-04-06T20:27:08.455Z,59
2023-04-06T20:41:06.751Z,59
2023-04-06T20:44:11.385Z,60
2023-04-06T20:44:13.347Z,59
2023-04-06T20:44:21.227Z,60
2023-04-06T20:45:49.502Z,158
2023-04-06T20:45:51.455Z,60
2023-04-06T20:54:28.017Z,60
2023-04-06T20:54:31.371Z,158
2023-04-06T20:54:33.212Z,60
2023-04-06T20:55:21.618Z,61
2023-04-06T20:55:29.81Z,62
2023-04-06T20:56:23.172Z,68
2023-04-06T20:56:26.297Z,162
2023-04-06T20:56:28.184Z,68
2023-04-06T20:56:30.228Z,67
2023-04-06T20:56:36.187Z,66
2023-04-06T20:56:42.623Z,65
2023-04-06T20:56:54.655Z,172.8000030517578
2023-04-06T20:56:56.847Z,65
2023-04-06T20:57:00.692Z,64
2023-04-06T20:57:14.787Z,63
2023-04-06T20:57:32.814Z,62
2023-04-06T20:58:00.955Z,61
2023-04-06T20:59:15.299Z,60
2023-04-06T21:00:19.518Z,70
2023-04-06T21:00:25.556Z,71
2023-04-06T21:00:33.532Z,70
2023-04-06T21:00:51.657Z,69
2023-04-06T21:00:59.645Z,68
2023-04-06T21:01:05.583Z,67
2023-04-06T21:01:13.776Z,66
2023-04-06T21:01:19.717Z,65
2023-04-06T21:01:35.796Z,64
2023-04-06T21:01:57.914Z,63
2023-04-06T21:02:27.921Z,62
2023-04-06T21:03:20.001Z,62
2023-04-06T21:03:32.121Z,61
2023-04-06T21:05:18.603Z,61
2023-04-06T21:05:24.365Z,61
2023-04-06T21:05:30.394Z,61
2023-04-06T21:10:49.483Z,61
2023-04-06T21:10:57.28Z,61
2023-04-06T21:12:19.6Z,61
2023-04-06T21:12:39.641Z,61
2023-04-06T21:13:45.916Z,62
2023-04-06T21:24:31.554Z,63
2023-04-06T21:28:34.945Z,63
2023-04-06T21:28:41.269Z,63
2023-04-06T21:32:52.752Z,63
2023-04-06T21:34:03.842Z,63
2023-04-06T21:34:38.013Z,63
2023-04-06T21:36:34.558Z,63
2023-04-06T21:36:39.346Z,63
2023-04-06T21:36:43.831Z,63
2023-04-06T21:38:02.087Z,63
2023-04-06T21:40:24.001Z,63
2023-04-06T21:43:45.215Z,63
2023-04-06T21:44:52.382Z,63
2023-04-06T21:44:56.872Z,63
2023-04-06T21:45:31.277Z,63
2023-04-06T21:45:37.46Z,63
2023-04-06T21:48:44.196Z,74
2023-04-06T21:48:48.008Z,75
2023-04-06T21:48:52.001Z,76
2023-04-06T21:48:59.966Z,77
2023-04-06T21:49:12.072Z,76
2023-04-06T21:49:22.041Z,75
2023-04-06T21:49:30.223Z,74
2023-04-06T21:49:50.165Z,73
2023-04-06T21:50:02.159Z,72
2023-04-06T21:50:14.337Z,71
2023-04-06T21:50:26.246Z,70
2023-04-06T21:50:54.372Z,69
2023-04-06T21:51:12.495Z,68
2023-04-06T21:51:42.614Z,67
2023-04-06T21:51:47.594Z,67
2023-04-06T21:51:47.76Z,67
2023-04-06T21:51:52.93Z,67
2023-04-06T21:51:56.68Z,66
2023-04-06T21:52:00.658Z,161
2023-04-06T21:52:02.818Z,66
2023-04-06T21:52:06.683Z,161
2023-04-06T21:52:08.852Z,66
2023-04-06T21:52:12.909Z,161
2023-04-06T21:52:14.756Z,66
2023-04-06T21:52:18.73Z,161
2023-04-06T21:52:20.927Z,66
2023-04-06T21:52:24.755Z,161
2023-04-06T21:52:26.947Z,66
2023-04-06T21:52:30.934Z,161
2023-04-06T21:52:32.776Z,65
2023-04-06T21:52:38.87Z,65
2023-04-06T21:52:44.934Z,65
2023-04-06T21:52:50.92Z,65
2023-04-06T21:52:56.975Z,65
2023-04-06T21:53:02.923Z,65
2023-04-06T21:53:09.002Z,65
2023-04-06T21:53:15.199Z,65
2023-04-06T21:53:21.038Z,65
2023-04-06T21:53:29.168Z,65
2023-04-06T21:53:35.044Z,65
2023-04-06T21:53:43.162Z,65
2023-04-06T21:53:49.118Z,65
2023-04-06T21:53:55.193Z,65
2023-04-06T21:54:01.21Z,65
2023-04-06T21:54:07.379Z,65
2023-04-06T21:54:15.521Z,65
2023-04-06T21:54:21.454Z,65
2023-04-06T21:54:29.312Z,65
2023-04-06T21:54:35.363Z,65
2023-04-06T21:54:41.356Z,65
2023-04-06T21:54:49.387Z,65
2023-04-06T21:54:55.601Z,65
2023-04-06T21:55:02.506Z,64
2023-04-06T21:55:07.84Z,160
2023-04-06T21:55:09.685Z,64
2023-04-06T21:55:13.696Z,160
2023-04-06T21:55:15.946Z,64
2023-04-06T21:55:19.744Z,160
2023-04-06T21:55:21.799Z,64
2023-04-06T21:55:27.974Z,160
2023-04-06T21:55:29.936Z,64
2023-04-06T21:55:33.963Z,160
2023-04-06T21:55:35.971Z,64
2023-04-06T21:55:39.811Z,160
2023-04-06T21:55:42.019Z,64
2023-04-06T21:55:49.919Z,160
2023-04-06T21:55:52.059Z,64
2023-04-06T21:55:56.028Z,160
2023-04-06T21:55:57.872Z,64
2023-04-06T21:56:01.885Z,160
2023-04-06T21:56:03.899Z,64
2023-04-06T21:56:09.917Z,160
2023-04-06T21:56:11.919Z,64
2023-04-06T21:56:17.98Z,160
2023-04-06T21:56:19.943Z,64
2023-04-06T21:56:23.971Z,160
2023-04-06T21:56:25.97Z,64
2023-04-06T21:56:31.985Z,160
2023-04-06T21:56:33.985Z,64
2023-04-06T21:56:37.998Z,160
2023-04-06T21:56:40.006Z,64
2023-04-06T21:56:44.023Z,160
2023-04-06T21:56:46.09Z,64
2023-04-06T21:56:52.229Z,160
2023-04-06T21:56:54.212Z,64
2023-04-06T21:56:58.223Z,160
2023-04-06T21:57:00.069Z,64
2023-04-06T21:57:04.109Z,160
2023-04-06T21:57:06.248Z,64
2023-04-06T21:57:12.166Z,160
2023-04-06T21:57:14.136Z,64
2023-04-06T21:57:18.203Z,160
2023-04-06T21:57:20.342Z,64
2023-04-06T21:57:24.217Z,160
2023-04-06T21:57:26.189Z,64
2023-04-06T21:57:32.208Z,160
2023-04-06T21:57:34.208Z,64
2023-04-06T21:57:38.225Z,160
2023-04-06T21:57:40.233Z,64
2023-04-06T21:57:44.245Z,160
2023-04-06T21:57:46.381Z,64
2023-04-06T21:57:54.437Z,160
2023-04-06T21:57:56.287Z,64
2023-04-06T21:58:00.38Z,160
2023-04-06T21:58:02.329Z,64
2023-04-06T21:58:06.477Z,160
2023-04-06T21:58:08.36Z,64
2023-04-06T21:58:14.348Z,160
2023-04-06T21:58:17.732Z,64
2023-04-06T21:58:20.374Z,160
2023-04-06T21:58:22.373Z,64
2023-04-06T21:58:26.383Z,160
2023-04-06T21:58:28.383Z,64
2023-04-06T21:58:34.399Z,160
2023-04-06T21:58:36.405Z,64
2023-04-06T21:58:40.417Z,160
2023-04-06T21:58:42.421Z,64
2023-04-06T21:58:50.484Z,160
2023-04-06T21:58:52.446Z,64
2023-04-06T21:58:56.468Z,160
2023-04-06T21:58:58.55Z,64
2023-04-06T21:59:02.497Z,160
2023-04-06T21:59:04.533Z,64
2023-04-06T21:59:08.506Z,160
2023-04-06T21:59:10.506Z,64
2023-04-06T21:59:14.527Z,160
2023-04-06T21:59:16.573Z,64
2023-04-06T21:59:20.549Z,160
2023-04-06T21:59:22.561Z,64
2023-04-06T21:59:26.582Z,160
2023-04-06T21:59:28.59Z,64
2023-04-06T21:59:32.607Z,160
2023-04-06T21:59:34.619Z,64
2023-04-06T21:59:38.631Z,160
2023-04-06T21:59:40.638Z,64
2023-04-06T21:59:44.677Z,160
2023-04-06T21:59:46.875Z,64
2023-04-06T21:59:50.667Z,160
2023-04-06T21:59:52.894Z,64
2023-04-06T21:59:56.704Z,160
2023-04-06T21:59:58.739Z,64
2023-04-06T22:00:02.762Z,160
2023-04-06T22:00:04.739Z,64
2023-04-06T22:00:08.772Z,160
2023-04-06T22:00:10.948Z,64
2023-04-06T22:00:14.785Z,160
2023-04-06T22:00:16.835Z,64
2023-04-06T22:00:20.856Z,160
2023-04-06T22:00:22.828Z,64
2023-04-06T22:00:26.853Z,160
2023-04-06T22:00:28.888Z,64
2023-04-06T22:00:32.864Z,160
2023-04-06T22:00:34.865Z,64
2023-04-06T22:00:40.901Z,160
2023-04-06T22:00:42.911Z,64
2023-04-06T22:00:51.02Z,160
2023-04-06T22:00:52.961Z,64
2023-04-06T22:00:57.151Z,160
2023-04-06T22:00:58.965Z,64
2023-04-06T22:01:02.977Z,160
2023-04-06T22:01:04.989Z,64
2023-04-06T22:01:09.153Z,160
2023-04-06T22:01:11Z,64
2023-04-06T22:01:19.322Z,160
2023-04-06T22:01:21.185Z,64
2023-04-06T22:01:25.298Z,160
2023-04-06T22:01:27.147Z,64
2023-04-06T22:01:31.159Z,160
2023-04-06T22:01:33.166Z,64
2023-04-06T22:01:37.177Z,160
2023-04-06T22:01:39.186Z,64
2023-04-06T22:01:43.198Z,160
2023-04-06T22:01:45.246Z,64
2023-04-06T22:01:49.227Z,160
2023-04-06T22:01:51.229Z,64
2023-04-06T22:01:56.678Z,160
2023-04-06T22:01:57.291Z,64
2023-04-06T22:02:01.286Z,160
2023-04-06T22:02:03.285Z,64
2023-04-06T22:02:07.297Z,160
2023-04-06T22:02:09.478Z,64
2023-04-06T22:02:13.478Z,160
2023-04-06T22:02:15.389Z,64
2023-04-06T22:02:19.343Z,160
2023-04-06T22:02:21.366Z,64
2023-04-06T22:02:25.523Z,160
2023-04-06T22:02:27.38Z,64
2023-04-06T22:02:31.393Z,160
2023-04-06T22:02:33.401Z,64
2023-04-06T22:02:37.413Z,160
2023-04-06T22:02:39.42Z,64
2023-04-06T22:02:47.662Z,160
2023-04-06T22:02:49.449Z,64
2023-04-06T22:02:53.462Z,160
2023-04-06T22:02:55.503Z,64
2023-04-06T22:02:59.481Z,160
2023-04-06T22:03:01.479Z,64
2023-04-06T22:03:07.495Z,160
2023-04-06T22:03:09.503Z,64
2023-04-06T22:03:13.522Z,160
2023-04-06T22:03:15.568Z,64
2023-04-06T22:03:19.549Z,160
2023-04-06T22:03:21.551Z,64
2023-04-06T22:03:27.571Z,160
2023-04-06T22:03:29.58Z,64
2023-04-06T22:03:33.596Z,160
2023-04-06T22:03:35.627Z,64
2023-04-06T22:03:39.617Z,160
2023-04-06T22:03:41.614Z,64
2023-04-06T22:03:47.828Z,160
2023-04-06T22:03:49.648Z,64
2023-04-06T22:03:57.736Z,160
2023-04-06T22:03:59.68Z,64
2023-04-06T22:04:03.747Z,160
2023-04-06T22:04:05.708Z,64
2023-04-06T22:04:09.719Z,160
2023-04-06T22:04:11.728Z,64
2023-04-06T22:04:17.783Z,160
2023-04-06T22:04:19.755Z,64
2023-04-06T22:04:25.025Z,160
2023-04-06T22:04:25.765Z,64
2023-04-06T22:04:29.787Z,160
2023-04-06T22:04:31.787Z,64
2023-04-06T22:04:35.832Z,160
2023-04-06T22:04:37.979Z,64
2023-04-06T22:04:41.996Z,160
2023-04-06T22:04:43.842Z,64
2023-04-06T22:04:47.911Z,160
2023-04-06T22:04:50.02Z,64
2023-04-06T22:04:53.887Z,160
2023-04-06T22:04:55.934Z,64
2023-04-06T22:04:59.927Z,160
2023-04-06T22:05:01.928Z,64
2023-04-06T22:05:05.945Z,160
2023-04-06T22:05:07.945Z,64
2023-04-06T22:05:13.96Z,160
2023-04-06T22:05:16.179Z,64
2023-04-06T22:05:20.161Z,160
2023-04-06T22:05:22.161Z,64
2023-04-06T22:05:26.011Z,160
2023-04-06T22:05:28.06Z,64
2023-04-06T22:05:34.036Z,160
2023-04-06T22:05:36.078Z,64
2023-04-06T22:05:40.084Z,160
2023-04-06T22:05:42.252Z,64
2023-04-06T22:05:48.137Z,160
2023-04-06T22:05:50.101Z,64
2023-04-06T22:05:54.122Z,160
2023-04-06T22:05:56.121Z,64
2023-04-06T22:06:00.141Z,160
2023-04-06T22:06:02.178Z,64
2023-04-06T22:06:06.16Z,160
2023-04-06T22:06:08.159Z,64
2023-04-06T22:06:14.183Z,160
2023-04-06T22:06:16.266Z,64
2023-04-06T22:06:20.361Z,160
2023-04-06T22:06:22.216Z,64
2023-04-06T22:06:26.233Z,160
2023-04-06T22:06:28.232Z,64
2023-04-06T22:06:32.257Z,160
2023-04-06T22:06:34.258Z,64
2023-04-06T22:06:38.269Z,160
2023-04-06T22:06:40.306Z,64
2023-04-06T22:06:44.281Z,160
2023-04-06T22:06:46.329Z,64
2023-04-06T22:06:50.309Z,160
2023-04-06T22:06:52.308Z,64
2023-04-06T22:06:58.35Z,160
2023-04-06T22:07:00.336Z,64
2023-04-06T22:07:04.353Z,160
2023-04-06T22:07:06.361Z,64
2023-04-06T22:07:10.372Z,160
2023-04-06T22:07:12.424Z,64
2023-04-06T22:07:20.632Z,160
2023-04-06T22:07:22.399Z,64
2023-04-06T22:07:26.41Z,160
2023-04-06T22:07:28.414Z,64
2023-04-06T22:07:32.435Z,160
2023-04-06T22:07:34.435Z,64
2023-04-06T22:07:40.46Z,160
